Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OER","Employment Indicators: Rural","586","Pakistan","21109","Employment by status of employment, self-employed, rural areas","1","Total","2015","2015","6199","Value","3023","Labour force survey","1000 No","25932.82","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21109","Employment by status of employment, self-employed, rural areas","1","Total","2018","2018","6199","Value","3023","Labour force survey","1000 No","25491.9","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21109","Employment by status of employment, self-employed, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 No","26683.93","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21109","Employment by status of employment, self-employed, rural areas","1","Total","2021","2021","6199","Value","3023","Labour force survey","1000 No","27031.05","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21109","Employment by status of employment, self-employed, rural areas","2","Male","2006","2006","6199","Value","3023","Labour force survey","1000 No","15442.45","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21109","Employment by status of employment, self-employed, rural areas","2","Male","2007","2007","6199","Value","3023","Labour force survey","1000 No","15592.86","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21109","Employment by status of employment, self-employed, rural areas","2","Male","2008","2008","6199","Value","3023","Labour force survey","1000 No","16270.2","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21109","Employment by status of employment, self-employed, rural areas","2","Male","2009","2009","6199","Value","3023","Labour force survey","1000 No","16626.91","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21109","Employment by status of employment, self-employed, rural areas","2","Male","2010","2010","6199","Value","3023","Labour force survey","1000 No","16805.75","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21109","Employment by status of employment, self-employed, rural areas","2","Male","2011","2011","6199","Value","3023","Labour force survey","1000 No","17117.13","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21109","Employment by status of employment, self-employed, rural areas","2","Male","2013","2013","6199","Value","3023","Labour force survey","1000 No","17136.82","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21109","Employment by status of employment, self-employed, rural areas","2","Male","2014","2014","6199","Value","3023","Labour force survey","1000 No","17022.99","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21109","Employment by status of employment, self-employed, rural areas","2","Male","2015","2015","6199","Value","3023","Labour force survey","1000 No","17359.42","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21109","Employment by status of employment, self-employed, rural areas","2","Male","2018","2018","6199","Value","3023","Labour force survey","1000 No","17274.66","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21109","Employment by status of employment, self-employed, rural areas","2","Male","2019","2019","6199","Value","3023","Labour force survey","1000 No","17262.74","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21109","Employment by status of employment, self-employed, rural areas","2","Male","2021","2021","6199","Value","3023","Labour force survey","1000 No","17533.52","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year"
"OER","Employment Indicators: Rural","586","Pakistan","21109","Employment by status of employment, self-employed, rural areas","3","Female","2006","2006","6199","Value","3023","Labour force survey","1000 No","5488.62","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21109","Employment by status of employment, self-employed, rural areas","3","Female","2007","2007","6199","Value","3023","Labour force survey","1000 No","5944.69","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21109","Employment by status of employment, self-employed, rural areas","3","Female","2008","2008","6199","Value","3023","Labour force survey","1000 No","6510.77","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21109","Employment by status of employment, self-employed, rural areas","3","Female","2009","2009","6199","Value","3023","Labour force survey","1000 No","7002.17","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21109","Employment by status of employment, self-employed, rural areas","3","Female","2010","2010","6199","Value","3023","Labour force survey","1000 No","7610.6","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21109","Employment by status of employment, self-employed, rural areas","3","Female","2011","2011","6199","Value","3023","Labour force survey","1000 No","8056.06","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","586","Pakistan","21109","Employment by status of employment, self-employed, rural areas","3","Female","2013","2013","6199","Value","3023","Labour force survey","1000 No","7975.21","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
